RXLR	PHYALNI_005655-T1	1806
RXLR	PHYALNI_012112-T1	1806
RXLR	PHYGONAP_014318-T1	1806
RXLR	PHYSUEDO_000760-T1	1821
RXLR	PHYGONAP_004821-T1	1822
RXLR	PHYGONAP_015318-T1	1822
RXLR	PHYGONAP_022982-T1	1822
RXLR	PHYSUEDO_009288-T1	1822
RXLR	PHYALNI_006338-T1	1852
RXLR	PHYSUEDO_008077-T1	1899
RXLR	PHYGONAP_002789-T1	1903
RXLR	PHYGONAP_014585-T1	1903
RXLR	PHYGONAP_015788-T1	1903
RXLR	PHYGONAP_017645-T1	1903
RXLR	PHYGONAP_018876-T1	1903
RXLR	PHYSUEDO_002442-T1	1903
RXLR	PHYSUEDO_015244-T1	1903
busco	PHYGONAP_009596-T1	1933
busco	PHYSUEDO_000567-T1	1933
RXLR	PHYSUEDO_001878-T1	1943
busco	PHYALNI_001671-T1	1957
busco	PHYGONAP_016996-T1	1957
busco	PHYSUEDO_008773-T1	1957
busco	PHYALNI_002031-T1	1960
busco	PHYSUEDO_012480-T1	1960
RXLR	PHYGONAP_001242-T1	1998
RXLR	PHYGONAP_014573-T1	1998
RXLR	PHYGONAP_021840-T1	1998
RXLR	PHYALNI_002438-T1	2007
RXLR	PHYALNI_009401-T1	2007
RXLR	PHYALNI_009722-T1	2007
RXLR	PHYALNI_009723-T1	2007
RXLR	PHYALNI_009724-T1	2007
RXLR	PHYGONAP_006447-T1	2007
RXLR	PHYGONAP_021895-T1	2007
RXLR	PHYALNI_001864-T1	2018
busco	PHYALNI_006349-T1	2086
busco	PHYGONAP_012763-T1	2086
busco	PHYSUEDO_014572-T1	2086
busco	PHYALNI_005358-T1	2107
busco	PHYGONAP_005097-T1	2107
busco	PHYSUEDO_015413-T1	2107
RXLR	PHYGONAP_002376-T1	2219
busco	PHYALNI_004522-T1	2221
busco	PHYGONAP_023043-T1	2221
busco	PHYSUEDO_007657-T1	2221
RXLR	PHYGONAP_010421-T1	2300
RXLR	PHYSUEDO_007318-T1	2300
RXLR	PHYALNI_006135-T1	2306
RXLR	PHYALNI_001831-T1	2359
RXLR	PHYALNI_006763-T1	2359
RXLR	PHYALNI_007618-T1	2359
RXLR	PHYALNI_007677-T1	2359
RXLR	PHYALNI_008268-T1	2359
RXLR	PHYALNI_008603-T1	2359
RXLR	PHYALNI_009172-T1	2359
RXLR	PHYGONAP_001910-T1	2359
RXLR	PHYSUEDO_009139-T1	2359
RXLR	PHYSUEDO_005906-T1	2379
RXLR	PHYGONAP_006360-T1	2390
RXLR	PHYGONAP_011172-T1	2390
RXLR	PHYSUEDO_012726-T1	2398
RXLR	PHYALNI_000301-T1	2433
RXLR	PHYALNI_000339-T1	2433
RXLR	PHYALNI_000809-T1	2433
RXLR	PHYALNI_002783-T1	2433
RXLR	PHYALNI_003327-T1	2433
RXLR	PHYALNI_003926-T1	2433
RXLR	PHYALNI_004781-T1	2433
RXLR	PHYALNI_005558-T1	2433
RXLR	PHYALNI_010469-T1	2433
RXLR	PHYGONAP_003225-T1	2448
RXLR	PHYGONAP_007154-T1	2448
RXLR	PHYSUEDO_011158-T1	2468
RXLR	PHYALNI_005432-T1	2470
RXLR	PHYALNI_005556-T1	2470
RXLR	PHYSUEDO_000643-T1	2471
RXLR	PHYSUEDO_003531-T1	2499
RXLR	PHYALNI_004612-T1	2536
RXLR	PHYALNI_000248-T1	2543
RXLR	PHYALNI_000449-T1	2543
RXLR	PHYALNI_003894-T1	2543
RXLR	PHYALNI_004178-T1	2543
RXLR	PHYALNI_005640-T1	2543
RXLR	PHYALNI_005641-T1	2543
RXLR	PHYALNI_010804-T1	2543
RXLR	PHYALNI_010809-T1	2543
RXLR	PHYGONAP_021571-T1	2543
RXLR	PHYSUEDO_009413-T1	2543
RXLR	PHYALNI_007038-T1	2629
RXLR	PHYALNI_007045-T1	2629
RXLR	PHYALNI_009811-T1	2629
busco	PHYALNI_001180-T1	2645
busco	PHYSUEDO_008081-T1	2645
busco	PHYALNI_009050-T1	2660
busco	PHYGONAP_007346-T1	2660
busco	PHYSUEDO_006193-T1	2660
RXLR	PHYALNI_001817-T1	2673
RXLR	PHYALNI_004386-T1	2673
RXLR	PHYALNI_006448-T1	2673
RXLR	PHYGONAP_007142-T1	2673
RXLR	PHYGONAP_011231-T1	2673
RXLR	PHYSUEDO_007574-T1	2673
RXLR	PHYSUEDO_004074-T1	2701
busco	PHYALNI_006049-T1	2707
busco	PHYGONAP_004992-T1	2707
busco	PHYSUEDO_008804-T1	2707
RXLR	PHYSUEDO_008737-T1	2721
RXLR	PHYGONAP_006880-T1	2731
busco	PHYALNI_006897-T1	2753
busco	PHYSUEDO_011140-T1	2753
busco	PHYALNI_002386-T1	2815
busco	PHYSUEDO_007332-T1	2815
RXLR	PHYSUEDO_003581-T1	2819
RXLR	PHYSUEDO_005416-T1	2859
busco	PHYALNI_001802-T1	2876
busco	PHYGONAP_011615-T1	2876
busco	PHYSUEDO_006463-T1	2876
RXLR	PHYSUEDO_001502-T1	2877
busco	PHYALNI_005460-T1	2892
busco	PHYGONAP_003936-T1	2892
busco	PHYSUEDO_009871-T1	2892
busco	PHYALNI_009168-T1	2902
busco	PHYGONAP_007736-T1	2902
busco	PHYSUEDO_013375-T1	2902
busco	PHYALNI_009941-T1	2904
busco	PHYGONAP_005266-T1	2904
busco	PHYSUEDO_000244-T1	2904
busco	PHYGONAP_010276-T1	2909
busco	PHYSUEDO_008912-T1	2909
busco	PHYALNI_009796-T1	2944
busco	PHYSUEDO_003246-T1	2944
busco	PHYALNI_010317-T1	2948
busco	PHYGONAP_015005-T1	2948
busco	PHYSUEDO_011013-T1	2948
RXLR	PHYALNI_006144-T1	2980
RXLR	PHYSUEDO_001696-T1	2989
RXLR	PHYALNI_007686-T1	3079
RXLR	PHYALNI_008007-T1	3079
RXLR	PHYALNI_011120-T1	3079
RXLR	PHYALNI_011341-T1	3079
busco	PHYALNI_008715-T1	3101
busco	PHYGONAP_011005-T1	3101
busco	PHYSUEDO_000814-T1	3101
busco	PHYALNI_011184-T1	3108
busco	PHYGONAP_001058-T1	3108
busco	PHYSUEDO_014304-T1	3108
RXLR	PHYSUEDO_003935-T1	3113
busco	PHYALNI_005395-T1	3142
busco	PHYGONAP_000657-T1	3142
busco	PHYSUEDO_006221-T1	3142
busco	PHYGONAP_009269-T1	3199
busco	PHYSUEDO_008165-T1	3199
RXLR	PHYALNI_006351-T1	3227
RXLR	PHYGONAP_003673-T1	3227
RXLR	PHYSUEDO_000353-T1	3235
RXLR	PHYGONAP_010534-T1	3243
RXLR	PHYGONAP_015212-T1	3243
RXLR	PHYSUEDO_013698-T1	3243
busco	PHYALNI_011616-T1	3264
busco	PHYGONAP_014764-T1	3264
busco	PHYSUEDO_005349-T1	3264
RXLR	PHYGONAP_003525-T1	3303
RXLR	PHYSUEDO_003802-T1	3304
RXLR	PHYSUEDO_008434-T1	3311
RXLR	PHYALNI_005209-T1	3319
busco	PHYALNI_008833-T1	3365
busco	PHYGONAP_017310-T1	3365
busco	PHYSUEDO_006968-T1	3365
busco	PHYALNI_010509-T1	3378
busco	PHYGONAP_004037-T1	3378
busco	PHYSUEDO_010644-T1	3378
RXLR	PHYALNI_011123-T1	3385
RXLR	PHYSUEDO_006770-T1	3431
busco	PHYALNI_008543-T1	3477
busco	PHYGONAP_002407-T1	3477
busco	PHYSUEDO_009981-T1	3477
busco	PHYALNI_009904-T1	3484
busco	PHYGONAP_010484-T1	3484
busco	PHYSUEDO_002927-T1	3484
busco	PHYALNI_005161-T1	3496
busco	PHYGONAP_022172-T1	3496
busco	PHYSUEDO_013899-T1	3496
busco	PHYALNI_004766-T1	3513
busco	PHYGONAP_001306-T1	3513
busco	PHYSUEDO_007084-T1	3513
RXLR	PHYSUEDO_013574-T1	3521
RXLR	PHYALNI_003006-T1	3544
RXLR	PHYGONAP_005964-T1	3544
RXLR	PHYSUEDO_005832-T1	3544
RXLR	PHYGONAP_005811-T1	3563
busco	PHYALNI_009421-T1	3571
busco	PHYGONAP_013558-T1	3571
RXLR	PHYSUEDO_013773-T1	3571
busco	PHYSUEDO_013773-T1	3571
busco	PHYALNI_006027-T1	3589
busco	PHYGONAP_019275-T1	3589
busco	PHYSUEDO_000540-T1	3589
busco	PHYALNI_010945-T1	3610
busco	PHYGONAP_004586-T1	3610
busco	PHYSUEDO_000409-T1	3610
RXLR	PHYSUEDO_003535-T1	3646
RXLR	PHYALNI_000880-T1	3655
RXLR	PHYALNI_004938-T1	3671
busco	PHYALNI_011695-T1	3707
busco	PHYGONAP_016383-T1	3707
busco	PHYSUEDO_002223-T1	3707
RXLR	PHYSUEDO_008459-T1	3732
RXLR	PHYSUEDO_009971-T1	3732
RXLR	PHYALNI_011365-T1	3742
busco	PHYALNI_002162-T1	3794
busco	PHYGONAP_002008-T1	3794
busco	PHYSUEDO_008596-T1	3794
RXLR	PHYSUEDO_006849-T1	3802
RXLR	PHYSUEDO_011133-T1	3805
RXLR	PHYGONAP_021473-T1	3856
busco	PHYALNI_007299-T1	3866
busco	PHYSUEDO_011625-T1	3866
busco	PHYALNI_005451-T1	3877
busco	PHYGONAP_009258-T1	3877
busco	PHYSUEDO_006110-T1	3877
RXLR	PHYGONAP_011569-T1	3882
RXLR	PHYGONAP_022329-T1	3882
RXLR	PHYSUEDO_005909-T1	3930
RXLR	PHYSUEDO_015314-T1	3930
busco	PHYALNI_001519-T1	3941
busco	PHYSUEDO_000782-T1	3941
busco	PHYSUEDO_010832-T1	3941
busco	PHYALNI_004327-T1	3946
busco	PHYSUEDO_011226-T1	3946
RXLR	PHYGONAP_010744-T1	3989
RXLR	PHYALNI_003716-T1	3994
RXLR	PHYGONAP_012556-T1	3994
RXLR	PHYSUEDO_003349-T1	3994
RXLR	PHYALNI_008912-T1	4004
RXLR	PHYGONAP_003963-T1	4004
RXLR	PHYSUEDO_011994-T1	4004
RXLR	PHYSUEDO_013932-T1	4041
RXLR	PHYGONAP_004639-T1	4057
RXLR	PHYGONAP_006335-T1	4057
RXLR	PHYGONAP_007804-T1	4093
RXLR	PHYALNI_011386-T1	4163
RXLR	PHYGONAP_014650-T1	4163
RXLR	PHYSUEDO_010612-T1	4163
RXLR	PHYSUEDO_000720-T1	4184
RXLR	PHYSUEDO_013316-T1	4227
RXLR	PHYALNI_002276-T1	4244
RXLR	PHYGONAP_017561-T1	4244
RXLR	PHYSUEDO_001251-T1	4244
RXLR	PHYSUEDO_001911-T1	4257
busco	PHYALNI_006677-T1	4258
busco	PHYGONAP_013366-T1	4258
busco	PHYSUEDO_001915-T1	4258
RXLR	PHYGONAP_008682-T1	4279
RXLR	PHYALNI_006539-T1	4280
RXLR	PHYSUEDO_010345-T1	4283
busco	PHYALNI_007236-T1	4324
busco	PHYGONAP_018120-T1	4324
busco	PHYSUEDO_007709-T1	4324
RXLR	PHYALNI_011056-T1	4327
RXLR	PHYALNI_003264-T1	4394
RXLR	PHYALNI_000366-T1	4422
RXLR	PHYGONAP_019009-T1	4422
RXLR	PHYSUEDO_004699-T1	4422
RXLR	PHYSUEDO_002033-T1	4423
busco	PHYALNI_009057-T1	4450
busco	PHYGONAP_014459-T1	4450
busco	PHYSUEDO_012247-T1	4450
RXLR	PHYALNI_002819-T1	4568
RXLR	PHYALNI_008811-T1	4571
RXLR	PHYALNI_003160-T1	4577
RXLR	PHYALNI_008255-T1	4577
RXLR	PHYALNI_009402-T1	4577
RXLR	PHYALNI_011320-T1	4577
RXLR	PHYGONAP_022924-T1	4577
RXLR	PHYGONAP_023786-T1	4577
RXLR	PHYSUEDO_006578-T1	4577
RXLR	PHYSUEDO_004656-T1	4579
busco	PHYALNI_005297-T1	4606
busco	PHYGONAP_016288-T1	4606
busco	PHYSUEDO_013564-T1	4606
RXLR	PHYGONAP_000352-T1	4653
RXLR	PHYGONAP_000353-T1	4653
RXLR	PHYGONAP_010807-T1	4653
RXLR	PHYGONAP_010808-T1	4653
RXLR	PHYGONAP_010809-T1	4653
RXLR	PHYSUEDO_011288-T1	4653
busco	PHYALNI_005598-T1	4688
busco	PHYSUEDO_015384-T1	4688
RXLR	PHYALNI_009413-T1	4704
RXLR	PHYALNI_011104-T1	4704
RXLR	PHYGONAP_013744-T1	4704
RXLR	PHYALNI_008697-T1	4725
RXLR	PHYGONAP_004245-T1	4744
RXLR	PHYALNI_006479-T1	4767
busco	PHYALNI_000643-T1	4790
busco	PHYSUEDO_003859-T1	4790
busco	PHYALNI_009032-T1	4827
busco	PHYGONAP_010278-T1	4827
busco	PHYSUEDO_008914-T1	4827
RXLR	PHYALNI_011390-T1	4842
busco	PHYALNI_009406-T1	4858
busco	PHYGONAP_015704-T1	4858
busco	PHYSUEDO_002518-T1	4858
busco	PHYALNI_011154-T1	4865
busco	PHYGONAP_011074-T1	4865
busco	PHYSUEDO_006448-T1	4865
busco	PHYALNI_011194-T1	4867
busco	PHYGONAP_001045-T1	4867
busco	PHYSUEDO_014293-T1	4867
RXLR	PHYSUEDO_014320-T1	4869
RXLR	PHYALNI_006427-T1	4877
RXLR	PHYGONAP_020037-T1	4914
RXLR	PHYSUEDO_002375-T1	4914
busco	PHYALNI_009204-T1	4916
busco	PHYGONAP_011982-T1	4916
busco	PHYSUEDO_003229-T1	4916
busco	PHYALNI_010932-T1	4917
busco	PHYGONAP_011657-T1	4917
busco	PHYSUEDO_006562-T1	4917
RXLR	PHYALNI_003187-T1	4928
busco	PHYALNI_010297-T1	4933
busco	PHYSUEDO_007494-T1	4933
RXLR	PHYGONAP_009402-T1	4939
RXLR	PHYSUEDO_005954-T1	4939
busco	PHYALNI_007679-T1	4947
busco	PHYGONAP_001771-T1	4947
busco	PHYSUEDO_002380-T1	4947
RXLR	PHYALNI_003148-T1	4985
busco	PHYALNI_000182-T1	4988
busco	PHYGONAP_006965-T1	4988
busco	PHYSUEDO_012508-T1	4988
busco	PHYALNI_000196-T1	4989
busco	PHYGONAP_005590-T1	4989
busco	PHYSUEDO_012523-T1	4989
RXLR	PHYGONAP_014675-T1	4996
RXLR	PHYSUEDO_004072-T1	4996
RXLR	PHYSUEDO_015406-T1	4996
busco	PHYALNI_009922-T1	4998
busco	PHYGONAP_008710-T1	4998
busco	PHYSUEDO_002113-T1	4998
RXLR	PHYALNI_011248-T1	5015
busco	PHYALNI_005568-T1	5059
busco	PHYALNI_005953-T1	5059
busco	PHYGONAP_010005-T1	5059
busco	PHYGONAP_017479-T1	5059
busco	PHYSUEDO_003822-T1	5059
RXLR	PHYSUEDO_002658-T1	5090
RXLR	PHYSUEDO_015056-T1	5167
RXLR	PHYALNI_002994-T1	5170
RXLR	PHYSUEDO_003026-T1	5189
RXLR	PHYGONAP_022606-T1	5190
RXLR	PHYSUEDO_011580-T1	5193
busco	PHYALNI_009376-T1	5224
busco	PHYGONAP_000195-T1	5224
busco	PHYGONAP_016272-T1	5224
busco	PHYSUEDO_009591-T1	5224
busco	PHYALNI_002797-T1	5240
busco	PHYGONAP_018055-T1	5240
busco	PHYSUEDO_003130-T1	5240
busco	PHYALNI_011904-T1	5268
busco	PHYGONAP_016217-T1	5268
busco	PHYSUEDO_013979-T1	5268
RXLR	PHYALNI_004030-T1	5278
RXLR	PHYSUEDO_015562-T1	5283
RXLR	PHYGONAP_003745-T1	5304
RXLR	PHYGONAP_017082-T1	5304
RXLR	PHYGONAP_019402-T1	5304
RXLR	PHYSUEDO_015459-T1	5318
RXLR	PHYALNI_006117-T1	5323
RXLR	PHYALNI_010927-T1	5323
busco	PHYALNI_003961-T1	5350
busco	PHYGONAP_018737-T1	5350
busco	PHYSUEDO_008464-T1	5350
busco	PHYALNI_001952-T1	5353
busco	PHYGONAP_004428-T1	5353
busco	PHYSUEDO_004020-T1	5353
RXLR	PHYSUEDO_011348-T1	5361
busco	PHYALNI_002410-T1	5368
busco	PHYGONAP_003617-T1	5368
busco	PHYSUEDO_007359-T1	5368
busco	PHYALNI_004142-T1	5408
busco	PHYGONAP_014510-T1	5408
busco	PHYSUEDO_006532-T1	5408
RXLR	PHYGONAP_010893-T1	5420
RXLR	PHYSUEDO_012092-T1	5420
busco	PHYALNI_005464-T1	5424
busco	PHYSUEDO_009875-T1	5424
busco	PHYALNI_005368-T1	5444
busco	PHYGONAP_017358-T1	5444
busco	PHYSUEDO_003169-T1	5444
busco	PHYALNI_010108-T1	5459
busco	PHYSUEDO_013215-T1	5459
busco	PHYALNI_004323-T1	5488
busco	PHYSUEDO_011220-T1	5488
busco	PHYALNI_004317-T1	5489
busco	PHYGONAP_020068-T1	5489
busco	PHYSUEDO_011215-T1	5489
busco	PHYALNI_004300-T1	5491
busco	PHYGONAP_014775-T1	5491
busco	PHYSUEDO_011197-T1	5491
RXLR	PHYGONAP_014144-T1	5546
busco	PHYALNI_006429-T1	5560
busco	PHYSUEDO_012901-T1	5560
busco	PHYALNI_011949-T1	5570
busco	PHYGONAP_012211-T1	5570
busco	PHYSUEDO_014382-T1	5570
busco	PHYALNI_001784-T1	5608
busco	PHYGONAP_005569-T1	5608
busco	PHYSUEDO_012036-T1	5608
busco	PHYALNI_008668-T1	5684
busco	PHYGONAP_013524-T1	5684
busco	PHYSUEDO_002320-T1	5684
busco	PHYALNI_010255-T1	5701
busco	PHYGONAP_020245-T1	5701
busco	PHYSUEDO_007537-T1	5701
busco	PHYALNI_007062-T1	5721
busco	PHYGONAP_019123-T1	5721
busco	PHYSUEDO_008868-T1	5721
RXLR	PHYSUEDO_003185-T1	5744
busco	PHYALNI_000466-T1	5767
busco	PHYGONAP_022474-T1	5767
RXLR	PHYALNI_001430-T1	5778
busco	PHYALNI_000663-T1	5828
busco	PHYGONAP_015362-T1	5828
busco	PHYALNI_000273-T1	5831
busco	PHYSUEDO_003641-T1	5831
RXLR	PHYSUEDO_013305-T1	5865
RXLR	PHYSUEDO_010849-T1	5869
busco	PHYALNI_008422-T1	5907
busco	PHYGONAP_000774-T1	5907
busco	PHYGONAP_010103-T1	5907
busco	PHYSUEDO_010367-T1	5907
busco	PHYALNI_004270-T1	5945
busco	PHYGONAP_016919-T1	5945
busco	PHYSUEDO_006205-T1	5945
