#ID	Whisson2007
PHYBOEH_000133-T1	neither
PHYBOEH_000134-T1	neither
PHYBOEH_000135-T1	neither
PHYBOEH_000136-T1	neither
PHYBOEH_000137-T1	neither
PHYBOEH_000138-T1	neither
PHYBOEH_000139-T1	neither
PHYBOEH_000140-T1	neither
PHYBOEH_000141-T1	neither
PHYBOEH_000142-T1	neither
PHYBOEH_000143-T1	neither
PHYBOEH_000144-T1	neither
PHYBOEH_000145-T1	neither
PHYBOEH_000146-T1	neither
PHYBOEH_000147-T1	neither
PHYBOEH_000148-T1	neither
PHYBOEH_000149-T1	neither
PHYBOEH_000150-T1	neither
PHYBOEH_000151-T1	neither
PHYBOEH_000152-T1	neither
PHYBOEH_000153-T1	neither
PHYBOEH_000154-T1	neither
PHYBOEH_000155-T1	neither
PHYBOEH_000156-T1	neither
PHYBOEH_000157-T1	neither
PHYBOEH_000158-T1	neither
PHYBOEH_000159-T1	neither
PHYBOEH_000160-T1	neither
PHYBOEH_000161-T1	neither
PHYBOEH_000162-T1	neither
PHYBOEH_000163-T1	neither
PHYBOEH_000164-T1	neither
PHYBOEH_000165-T1	neither
PHYBOEH_000166-T1	neither
PHYBOEH_000167-T1	neither
PHYBOEH_000168-T1	neither
PHYBOEH_000169-T1	neither
PHYBOEH_000170-T1	neither
PHYBOEH_000171-T1	neither
PHYBOEH_000172-T1	neither
PHYBOEH_000173-T1	neither
PHYBOEH_000174-T1	neither
PHYBOEH_000175-T1	neither
PHYBOEH_000176-T1	neither
PHYBOEH_000177-T1	neither
PHYBOEH_000178-T1	neither
PHYBOEH_000179-T1	neither
PHYBOEH_000180-T1	neither
PHYBOEH_000181-T1	neither
PHYBOEH_000182-T1	neither
PHYBOEH_000183-T1	neither
PHYBOEH_000184-T1	neither
PHYBOEH_000185-T1	neither
PHYBOEH_000186-T1	neither
PHYBOEH_000187-T1	neither
PHYBOEH_000188-T1	neither
PHYBOEH_000189-T1	neither
PHYBOEH_000190-T1	neither
PHYBOEH_000191-T1	neither
PHYBOEH_000192-T1	neither
PHYBOEH_000193-T1	neither
PHYBOEH_000194-T1	neither
PHYBOEH_000195-T1	neither
PHYBOEH_000196-T1	neither
PHYBOEH_000197-T1	neither
PHYBOEH_000198-T1	neither
PHYBOEH_000199-T1	neither
PHYBOEH_000200-T1	neither
PHYBOEH_000204-T1	neither
PHYBOEH_000205-T1	neither
PHYBOEH_000206-T1	neither
PHYBOEH_000207-T1	neither
PHYBOEH_000208-T1	neither
PHYBOEH_000209-T1	neither
PHYBOEH_000210-T1	neither
PHYBOEH_000211-T1	neither
PHYBOEH_000212-T1	neither
PHYBOEH_000213-T1	neither
PHYBOEH_000214-T1	neither
PHYBOEH_000215-T1	neither
PHYBOEH_000216-T1	neither
PHYBOEH_000217-T1	neither
PHYBOEH_000218-T1	neither
PHYBOEH_000219-T1	neither
PHYBOEH_000220-T1	neither
PHYBOEH_000221-T1	neither
PHYBOEH_000222-T1	neither
PHYBOEH_000223-T1	neither
PHYBOEH_000224-T1	neither
PHYBOEH_000225-T1	neither
PHYBOEH_000226-T1	neither
PHYBOEH_000227-T1	neither
PHYBOEH_000228-T1	neither
PHYBOEH_000229-T1	neither
PHYBOEH_000230-T1	neither
PHYBOEH_000231-T1	neither
PHYBOEH_000232-T1	neither
PHYBOEH_000233-T1	neither
PHYBOEH_000234-T1	neither
PHYBOEH_000235-T1	neither
PHYBOEH_000236-T1	neither
PHYBOEH_000237-T1	neither
PHYBOEH_000238-T1	neither
PHYBOEH_000239-T1	neither
PHYBOEH_000240-T1	neither
PHYBOEH_000241-T1	neither
PHYBOEH_000242-T1	neither
PHYBOEH_000243-T1	neither
PHYBOEH_000244-T1	neither
PHYBOEH_000245-T1	neither
PHYBOEH_000246-T1	neither
PHYBOEH_000247-T1	neither
PHYBOEH_000248-T1	re
PHYBOEH_000249-T1	neither
PHYBOEH_000250-T1	neither
PHYBOEH_000251-T1	neither
PHYBOEH_000252-T1	neither
PHYBOEH_000253-T1	neither
PHYBOEH_000254-T1	neither
PHYBOEH_000256-T1	neither
PHYBOEH_000257-T1	neither
PHYBOEH_000258-T1	neither
PHYBOEH_000259-T1	neither
PHYBOEH_000260-T1	neither
PHYBOEH_000261-T1	Y
PHYBOEH_000262-T1	neither
PHYBOEH_000263-T1	neither
PHYBOEH_000264-T1	neither
PHYBOEH_000265-T1	neither
PHYBOEH_000266-T1	neither
PHYBOEH_000267-T1	neither
PHYBOEH_000268-T1	neither
PHYBOEH_000269-T1	neither
PHYBOEH_000270-T1	neither
PHYBOEH_000271-T1	neither
PHYBOEH_000272-T1	neither
PHYBOEH_000273-T1	neither
PHYBOEH_000274-T1	neither
PHYBOEH_000275-T1	neither
PHYBOEH_000276-T1	neither
PHYBOEH_000277-T1	neither
PHYBOEH_000278-T1	neither
PHYBOEH_000279-T1	neither
PHYBOEH_000280-T1	neither
PHYBOEH_000281-T1	neither
PHYBOEH_000282-T1	hmm
PHYBOEH_000283-T1	neither
PHYBOEH_000284-T1	neither
PHYBOEH_000285-T1	neither
PHYBOEH_000286-T1	neither
PHYBOEH_000287-T1	neither
PHYBOEH_000288-T1	neither
PHYBOEH_000289-T1	neither
PHYBOEH_000290-T1	neither
PHYBOEH_000291-T1	neither
PHYBOEH_000292-T1	neither
PHYBOEH_000293-T1	neither
PHYBOEH_000294-T1	neither
PHYBOEH_000295-T1	neither
PHYBOEH_000296-T1	neither
PHYBOEH_000297-T1	neither
PHYBOEH_000298-T1	neither
PHYBOEH_000299-T1	neither
PHYBOEH_000300-T1	neither
PHYBOEH_000301-T1	Y
PHYBOEH_000302-T1	neither
PHYBOEH_000303-T1	neither
PHYBOEH_000304-T1	neither
PHYBOEH_000305-T1	neither
PHYBOEH_000306-T1	neither
PHYBOEH_000307-T1	neither
PHYBOEH_000308-T1	neither
PHYBOEH_000309-T1	neither
PHYBOEH_000310-T1	neither
PHYBOEH_000311-T1	neither
PHYBOEH_000312-T1	neither
PHYBOEH_000313-T1	neither
PHYBOEH_000314-T1	neither
PHYBOEH_000315-T1	neither
PHYBOEH_000316-T1	neither
PHYBOEH_000317-T1	neither
PHYBOEH_000318-T1	neither
PHYBOEH_000319-T1	neither
PHYBOEH_000320-T1	neither
PHYBOEH_000321-T1	neither
PHYBOEH_000322-T1	neither
PHYBOEH_000323-T1	neither
PHYBOEH_000324-T1	neither
PHYBOEH_000325-T1	neither
PHYBOEH_000326-T1	neither
PHYBOEH_000327-T1	neither
PHYBOEH_000328-T1	neither
PHYBOEH_000329-T1	neither
PHYBOEH_000330-T1	neither
PHYBOEH_000331-T1	neither
PHYBOEH_000332-T1	neither
PHYBOEH_000333-T1	neither
PHYBOEH_000334-T1	neither
PHYBOEH_000335-T1	neither
PHYBOEH_000336-T1	neither
PHYBOEH_000337-T1	neither
PHYBOEH_000338-T1	re
PHYBOEH_000339-T1	Y
PHYBOEH_000340-T1	neither
PHYBOEH_000341-T1	neither
PHYBOEH_000342-T1	neither
PHYBOEH_000343-T1	neither
PHYBOEH_000344-T1	neither
PHYBOEH_000346-T1	neither
PHYBOEH_000347-T1	Y
PHYBOEH_000348-T1	neither
PHYBOEH_000349-T1	neither
PHYBOEH_000350-T1	neither
PHYBOEH_000351-T1	neither
PHYBOEH_000352-T1	neither
PHYBOEH_000353-T1	neither
PHYBOEH_000354-T1	neither
PHYBOEH_000355-T1	neither
PHYBOEH_000356-T1	neither
PHYBOEH_000357-T1	neither
PHYBOEH_000358-T1	neither
PHYBOEH_000359-T1	neither
PHYBOEH_000360-T1	neither
PHYBOEH_000361-T1	neither
PHYBOEH_000362-T1	neither
PHYBOEH_000363-T1	Y
PHYBOEH_000364-T1	neither
PHYBOEH_000365-T1	neither
PHYBOEH_000366-T1	Y
PHYBOEH_000367-T1	neither
PHYBOEH_000368-T1	neither
PHYBOEH_000369-T1	neither
PHYBOEH_000370-T1	neither
PHYBOEH_000371-T1	neither
PHYBOEH_000372-T1	Y
PHYBOEH_000373-T1	neither
PHYBOEH_000374-T1	Y
PHYBOEH_000375-T1	neither
PHYBOEH_000376-T1	neither
PHYBOEH_000377-T1	neither
PHYBOEH_000378-T1	Y
PHYBOEH_000379-T1	neither
PHYBOEH_000380-T1	neither
PHYBOEH_000381-T1	neither
PHYBOEH_000382-T1	neither
PHYBOEH_000383-T1	neither
PHYBOEH_000384-T1	neither
PHYBOEH_000385-T1	neither
PHYBOEH_000386-T1	neither
PHYBOEH_000387-T1	neither
PHYBOEH_000388-T1	neither
PHYBOEH_000389-T1	Y
PHYBOEH_000390-T1	neither
PHYBOEH_000391-T1	neither
PHYBOEH_000392-T1	neither
PHYBOEH_000393-T1	neither
PHYBOEH_000394-T1	neither
PHYBOEH_000395-T1	neither
PHYBOEH_000396-T1	neither
PHYBOEH_000397-T1	neither
PHYBOEH_000398-T1	neither
PHYBOEH_000399-T1	neither
PHYBOEH_000400-T1	neither
PHYBOEH_000401-T1	neither
PHYBOEH_000402-T1	neither
PHYBOEH_000403-T1	neither
PHYBOEH_000404-T1	neither
PHYBOEH_000405-T1	neither
PHYBOEH_000406-T1	neither
PHYBOEH_000407-T1	neither
PHYBOEH_000408-T1	neither
PHYBOEH_000409-T1	neither
PHYBOEH_000410-T1	neither
PHYBOEH_000411-T1	neither
PHYBOEH_000412-T1	neither
PHYBOEH_000413-T1	neither
PHYBOEH_000414-T1	neither
PHYBOEH_000415-T1	neither
PHYBOEH_000416-T1	neither
PHYBOEH_000417-T1	neither
PHYBOEH_000418-T1	neither
PHYBOEH_000419-T1	neither
PHYBOEH_000420-T1	neither
PHYBOEH_000421-T1	neither
PHYBOEH_000422-T1	neither
PHYBOEH_000423-T1	neither
PHYBOEH_000424-T1	neither
PHYBOEH_000425-T1	neither
PHYBOEH_000426-T1	neither
PHYBOEH_000427-T1	neither
PHYBOEH_000428-T1	neither
PHYBOEH_000429-T1	neither
PHYBOEH_000430-T1	neither
PHYBOEH_000431-T1	neither
PHYBOEH_000432-T1	neither
PHYBOEH_000433-T1	neither
PHYBOEH_000434-T1	neither
PHYBOEH_000435-T1	neither
PHYBOEH_000436-T1	neither
PHYBOEH_000437-T1	neither
PHYBOEH_000438-T1	neither
PHYBOEH_000439-T1	neither
PHYBOEH_000440-T1	neither
PHYBOEH_000441-T1	neither
PHYBOEH_000442-T1	neither
PHYBOEH_000443-T1	neither
PHYBOEH_000444-T1	neither
PHYBOEH_000445-T1	neither
PHYBOEH_000446-T1	neither
PHYBOEH_000447-T1	neither
PHYBOEH_000448-T1	neither
PHYBOEH_000449-T1	neither
PHYBOEH_000450-T1	Y
PHYBOEH_000451-T1	neither
PHYBOEH_000452-T1	neither
PHYBOEH_000453-T1	neither
PHYBOEH_000454-T1	neither
PHYBOEH_000455-T1	neither
PHYBOEH_000456-T1	neither
PHYBOEH_000457-T1	neither
PHYBOEH_000458-T1	neither
PHYBOEH_000459-T1	neither
PHYBOEH_000460-T1	neither
PHYBOEH_000461-T1	neither
PHYBOEH_000462-T1	neither
PHYBOEH_000463-T1	neither
PHYBOEH_000464-T1	neither
PHYBOEH_000465-T1	neither
PHYBOEH_000466-T1	neither
PHYBOEH_000467-T1	neither
PHYBOEH_000468-T1	neither
PHYBOEH_000469-T1	neither
PHYBOEH_000470-T1	neither
PHYBOEH_000471-T1	neither
PHYBOEH_000472-T1	neither
PHYBOEH_000473-T1	neither
PHYBOEH_000474-T1	neither
PHYBOEH_000475-T1	neither
PHYBOEH_000476-T1	neither
PHYBOEH_000477-T1	neither
PHYBOEH_000478-T1	neither
PHYBOEH_000479-T1	neither
PHYBOEH_000480-T1	neither
PHYBOEH_000481-T1	neither
PHYBOEH_000482-T1	neither
PHYBOEH_000483-T1	neither
PHYBOEH_000484-T1	neither
PHYBOEH_000485-T1	neither
PHYBOEH_000486-T1	neither
PHYBOEH_000487-T1	neither
PHYBOEH_000488-T1	neither
PHYBOEH_000490-T1	neither
PHYBOEH_000491-T1	neither
PHYBOEH_000492-T1	neither
PHYBOEH_000493-T1	neither
PHYBOEH_000494-T1	neither
PHYBOEH_000495-T1	neither
PHYBOEH_000496-T1	neither
PHYBOEH_000497-T1	neither
PHYBOEH_000498-T1	neither
PHYBOEH_000499-T1	neither
PHYBOEH_000500-T1	neither
PHYBOEH_000501-T1	neither
PHYBOEH_000502-T1	neither
PHYBOEH_000503-T1	neither
PHYBOEH_000504-T1	neither
PHYBOEH_000505-T1	neither
PHYBOEH_000506-T1	neither
PHYBOEH_000507-T1	neither
PHYBOEH_000508-T1	neither
PHYBOEH_000509-T1	neither
PHYBOEH_000510-T1	neither
PHYBOEH_000511-T1	neither
PHYBOEH_000512-T1	neither
PHYBOEH_000513-T1	neither
PHYBOEH_000514-T1	neither
PHYBOEH_000515-T1	neither
PHYBOEH_000516-T1	neither
PHYBOEH_000517-T1	neither
PHYBOEH_000518-T1	neither
PHYBOEH_000519-T1	neither
PHYBOEH_000520-T1	neither
PHYBOEH_000521-T1	neither
PHYBOEH_000522-T1	Y
PHYBOEH_000523-T1	neither
PHYBOEH_000524-T1	neither
PHYBOEH_000525-T1	neither
PHYBOEH_000526-T1	neither
PHYBOEH_000527-T1	neither
PHYBOEH_000528-T1	neither
PHYBOEH_000529-T1	neither
PHYBOEH_000530-T1	neither
PHYBOEH_000531-T1	neither
PHYBOEH_000532-T1	neither
PHYBOEH_000533-T1	neither
PHYBOEH_000534-T1	neither
PHYBOEH_000535-T1	neither
PHYBOEH_000536-T1	neither
PHYBOEH_000537-T1	neither
PHYBOEH_000538-T1	neither
PHYBOEH_000539-T1	neither
PHYBOEH_000540-T1	neither
PHYBOEH_000541-T1	neither
PHYBOEH_000542-T1	neither
PHYBOEH_000543-T1	neither
PHYBOEH_000544-T1	neither
PHYBOEH_000545-T1	neither
PHYBOEH_000546-T1	neither
PHYBOEH_000547-T1	neither
PHYBOEH_000548-T1	neither
PHYBOEH_000549-T1	neither
PHYBOEH_000550-T1	neither
PHYBOEH_000551-T1	neither
PHYBOEH_000552-T1	hmm
PHYBOEH_000553-T1	neither
PHYBOEH_000554-T1	neither
PHYBOEH_000555-T1	neither
PHYBOEH_000556-T1	neither
PHYBOEH_000557-T1	neither
PHYBOEH_000558-T1	neither
PHYBOEH_000559-T1	neither
PHYBOEH_000560-T1	neither
PHYBOEH_000561-T1	neither
PHYBOEH_000562-T1	neither
PHYBOEH_000563-T1	neither
PHYBOEH_000564-T1	Y
PHYBOEH_000565-T1	neither
PHYBOEH_000566-T1	neither
PHYBOEH_000567-T1	neither
PHYBOEH_000568-T1	neither
PHYBOEH_000569-T1	neither
PHYBOEH_000570-T1	neither
PHYBOEH_000571-T1	neither
PHYBOEH_000572-T1	neither
PHYBOEH_000573-T1	neither
PHYBOEH_000574-T1	neither
PHYBOEH_000575-T1	neither
PHYBOEH_000576-T1	neither
PHYBOEH_000577-T1	neither
PHYBOEH_000578-T1	neither
PHYBOEH_000579-T1	neither
PHYBOEH_000580-T1	neither
PHYBOEH_000581-T1	neither
PHYBOEH_000582-T1	neither
PHYBOEH_000583-T1	neither
PHYBOEH_000584-T1	neither
PHYBOEH_000585-T1	neither
PHYBOEH_000586-T1	neither
PHYBOEH_000587-T1	neither
PHYBOEH_000588-T1	neither
PHYBOEH_000589-T1	neither
PHYBOEH_000590-T1	neither
PHYBOEH_000591-T1	neither
PHYBOEH_000592-T1	neither
PHYBOEH_000593-T1	neither
PHYBOEH_000594-T1	neither
PHYBOEH_000595-T1	neither
PHYBOEH_000596-T1	neither
PHYBOEH_000597-T1	neither
PHYBOEH_000598-T1	neither
PHYBOEH_000599-T1	neither
PHYBOEH_000600-T1	neither
PHYBOEH_000601-T1	neither
PHYBOEH_000602-T1	neither
PHYBOEH_000603-T1	neither
PHYBOEH_000604-T1	neither
PHYBOEH_000605-T1	neither
PHYBOEH_000606-T1	neither
PHYBOEH_000607-T1	neither
PHYBOEH_000608-T1	neither
PHYBOEH_000609-T1	neither
PHYBOEH_000610-T1	neither
PHYBOEH_000611-T1	neither
PHYBOEH_000612-T1	neither
PHYBOEH_000613-T1	neither
PHYBOEH_000614-T1	neither
PHYBOEH_000615-T1	neither
PHYBOEH_000616-T1	neither
PHYBOEH_000617-T1	neither
PHYBOEH_000618-T1	neither
PHYBOEH_000619-T1	neither
PHYBOEH_000620-T1	neither
PHYBOEH_000621-T1	neither
PHYBOEH_000622-T1	neither
PHYBOEH_000623-T1	neither
PHYBOEH_000624-T1	neither
PHYBOEH_000625-T1	neither
PHYBOEH_000626-T1	neither
PHYBOEH_000627-T1	neither
PHYBOEH_000628-T1	neither
PHYBOEH_000629-T1	neither
PHYBOEH_000630-T1	neither
PHYBOEH_000631-T1	neither
PHYBOEH_000632-T1	neither
PHYBOEH_000633-T1	neither
PHYBOEH_000634-T1	neither
PHYBOEH_000635-T1	neither
PHYBOEH_000636-T1	neither
PHYBOEH_000637-T1	neither
PHYBOEH_000638-T1	neither
PHYBOEH_000639-T1	neither
PHYBOEH_000640-T1	neither
PHYBOEH_000641-T1	neither
PHYBOEH_000642-T1	neither
PHYBOEH_000643-T1	neither
PHYBOEH_000644-T1	neither
PHYBOEH_000645-T1	neither
PHYBOEH_000646-T1	neither
PHYBOEH_000647-T1	neither
PHYBOEH_000648-T1	neither
PHYBOEH_000649-T1	neither
PHYBOEH_000650-T1	neither
PHYBOEH_000651-T1	neither
PHYBOEH_000652-T1	neither
PHYBOEH_000653-T1	neither
PHYBOEH_000654-T1	neither
PHYBOEH_000655-T1	neither
PHYBOEH_000656-T1	neither
PHYBOEH_000657-T1	neither
PHYBOEH_000658-T1	neither
PHYBOEH_000659-T1	neither
PHYBOEH_000660-T1	neither
PHYBOEH_000661-T1	neither
PHYBOEH_000662-T1	neither
PHYBOEH_000663-T1	neither
PHYBOEH_000664-T1	neither
PHYBOEH_000665-T1	neither
PHYBOEH_000666-T1	neither
PHYBOEH_000667-T1	neither
PHYBOEH_000668-T1	neither
PHYBOEH_000669-T1	neither
PHYBOEH_000670-T1	neither
PHYBOEH_000671-T1	neither
PHYBOEH_000672-T1	neither
PHYBOEH_000673-T1	neither
PHYBOEH_000674-T1	neither
PHYBOEH_000675-T1	neither
PHYBOEH_000676-T1	neither
PHYBOEH_000677-T1	neither
PHYBOEH_000678-T1	neither
PHYBOEH_000679-T1	neither
PHYBOEH_000680-T1	neither
PHYBOEH_000681-T1	neither
PHYBOEH_000682-T1	neither
PHYBOEH_000683-T1	neither
PHYBOEH_000684-T1	neither
PHYBOEH_000685-T1	neither
PHYBOEH_000686-T1	neither
PHYBOEH_000687-T1	neither
PHYBOEH_000688-T1	neither
PHYBOEH_000689-T1	neither
PHYBOEH_000690-T1	neither
PHYBOEH_000691-T1	neither
PHYBOEH_000692-T1	neither
PHYBOEH_000693-T1	neither
PHYBOEH_000694-T1	neither
PHYBOEH_000695-T1	neither
PHYBOEH_000696-T1	neither
PHYBOEH_000697-T1	neither
PHYBOEH_000698-T1	neither
PHYBOEH_000699-T1	neither
PHYBOEH_000700-T1	neither
PHYBOEH_000701-T1	neither
PHYBOEH_000702-T1	neither
PHYBOEH_000703-T1	neither
PHYBOEH_000704-T1	neither
PHYBOEH_000705-T1	neither
PHYBOEH_000706-T1	neither
PHYBOEH_000707-T1	neither
PHYBOEH_000708-T1	neither
PHYBOEH_000709-T1	neither
PHYBOEH_000710-T1	neither
PHYBOEH_000711-T1	neither
PHYBOEH_000712-T1	neither
PHYBOEH_000713-T1	neither
PHYBOEH_000714-T1	neither
PHYBOEH_000715-T1	neither
PHYBOEH_000716-T1	neither
PHYBOEH_000717-T1	neither
PHYBOEH_000718-T1	neither
PHYBOEH_000719-T1	neither
PHYBOEH_000720-T1	neither
PHYBOEH_000721-T1	neither
PHYBOEH_000722-T1	neither
PHYBOEH_000723-T1	neither
PHYBOEH_000724-T1	neither
PHYBOEH_000725-T1	neither
PHYBOEH_000726-T1	neither
PHYBOEH_000727-T1	neither
PHYBOEH_000728-T1	neither
PHYBOEH_000729-T1	neither
PHYBOEH_000730-T1	neither
PHYBOEH_000731-T1	neither
PHYBOEH_000732-T1	neither
PHYBOEH_000733-T1	neither
PHYBOEH_000734-T1	neither
PHYBOEH_000735-T1	neither
PHYBOEH_000736-T1	neither
PHYBOEH_000737-T1	neither
PHYBOEH_000738-T1	neither
PHYBOEH_000739-T1	neither
PHYBOEH_000740-T1	neither
PHYBOEH_000741-T1	neither
PHYBOEH_000742-T1	neither
PHYBOEH_000743-T1	neither
PHYBOEH_000744-T1	neither
PHYBOEH_000745-T1	neither
PHYBOEH_000746-T1	neither
PHYBOEH_000747-T1	neither
PHYBOEH_000748-T1	neither
PHYBOEH_000749-T1	neither
PHYBOEH_000750-T1	neither
PHYBOEH_000751-T1	neither
PHYBOEH_000752-T1	neither
PHYBOEH_000753-T1	neither
PHYBOEH_000754-T1	neither
PHYBOEH_000755-T1	neither
PHYBOEH_000756-T1	neither
PHYBOEH_000757-T1	neither
PHYBOEH_000758-T1	neither
PHYBOEH_000759-T1	neither
PHYBOEH_000760-T1	neither
PHYBOEH_000761-T1	neither
PHYBOEH_000762-T1	neither
PHYBOEH_000763-T1	neither
PHYBOEH_000764-T1	neither
PHYBOEH_000765-T1	neither
PHYBOEH_000766-T1	neither
PHYBOEH_000767-T1	neither
PHYBOEH_000768-T1	neither
PHYBOEH_000769-T1	neither
PHYBOEH_000770-T1	neither
PHYBOEH_000771-T1	neither
PHYBOEH_000772-T1	neither
PHYBOEH_000773-T1	neither
PHYBOEH_000774-T1	neither
PHYBOEH_000775-T1	neither
PHYBOEH_000776-T1	neither
PHYBOEH_000777-T1	neither
PHYBOEH_000778-T1	neither
PHYBOEH_000779-T1	neither
PHYBOEH_000780-T1	neither
PHYBOEH_000781-T1	neither
PHYBOEH_000782-T1	neither
PHYBOEH_000783-T1	neither
PHYBOEH_000784-T1	neither
PHYBOEH_000785-T1	neither
PHYBOEH_000786-T1	neither
PHYBOEH_000787-T1	neither
PHYBOEH_000788-T1	Y
PHYBOEH_000789-T1	neither
PHYBOEH_000790-T1	neither
PHYBOEH_000791-T1	neither
PHYBOEH_000792-T1	neither
PHYBOEH_000793-T1	neither
PHYBOEH_000794-T1	neither
PHYBOEH_000795-T1	neither
PHYBOEH_000796-T1	neither
PHYBOEH_000797-T1	neither
PHYBOEH_000798-T1	neither
PHYBOEH_000799-T1	neither
PHYBOEH_000800-T1	neither
PHYBOEH_000801-T1	neither
PHYBOEH_000802-T1	neither
PHYBOEH_000803-T1	Y
PHYBOEH_000804-T1	neither
PHYBOEH_000805-T1	neither
PHYBOEH_000806-T1	neither
PHYBOEH_000807-T1	neither
PHYBOEH_000808-T1	neither
PHYBOEH_000809-T1	Y
PHYBOEH_000810-T1	neither
PHYBOEH_000811-T1	neither
PHYBOEH_000812-T1	neither
PHYBOEH_000813-T1	neither
PHYBOEH_000814-T1	neither
PHYBOEH_000815-T1	neither
PHYBOEH_000816-T1	neither
PHYBOEH_000817-T1	neither
PHYBOEH_000818-T1	neither
PHYBOEH_000819-T1	neither
PHYBOEH_000820-T1	neither
PHYBOEH_000821-T1	neither
PHYBOEH_000822-T1	neither
PHYBOEH_000823-T1	neither
PHYBOEH_000824-T1	neither
PHYBOEH_000825-T1	neither
PHYBOEH_000826-T1	neither
PHYBOEH_000827-T1	neither
PHYBOEH_000828-T1	neither
